work_id,utilisation_ratio,days_to_first_payment,num_payments,avg_payment_size_lakh,round_number_payment_ratio,vendor_concentration_ratio,uc_submission_lag_days,fy_end_disbursal_ratio,cost_revision_count,payment_interval_cv,is_seeded_anomaly
MPLAD-FIN-402507,0.7587,96.4642,5.0,4.0574,0.2365,0.1344,26.9946,0.1598,1.0,0.4571,0
MPLAD-FIN-402508,0.8512,26.7122,7.0,1.8462,0.0111,0.2144,80.5053,0.3538,0.0,0.39,0
MPLAD-FIN-402509,0.9092,17.6394,6.0,0.7693,0.1765,0.2657,23.0828,0.4295,0.0,0.2756,0
MPLAD-FIN-402510,1.0305,7.0812,7.0,1.9822,0.1036,0.2075,116.0485,0.2955,2.0,0.3158,0
MPLAD-FIN-402511,0.6766,34.7591,3.0,3.2675,0.2528,0.2925,82.9913,0.2072,0.0,0.454,0
MPLAD-FIN-402512,0.9478,16.7844,5.0,1.5392,0.0751,0.4069,75.5722,0.1131,0.0,0.2882,0
MPLAD-FIN-402513,0.8869,83.6581,6.0,12.1156,0.2978,0.0428,18.0513,0.1048,0.0,0.811,0
MPLAD-FIN-402514,0.8905,17.6213,6.0,4.4331,0.3336,0.4573,26.3826,0.0312,1.0,0.1378,0
MPLAD-FIN-402515,0.9809,27.4471,7.0,2.8667,0.0749,0.2781,39.4485,0.4344,0.0,0.2174,0
MPLAD-FIN-402516,0.7927,6.1092,6.0,2.0911,0.1342,0.6282,70.6637,0.2775,1.0,0.33,0
MPLAD-FIN-402517,0.8892,11.1528,2.0,8.5065,0.2784,0.4794,65.5698,0.1482,0.0,0.605,0
MPLAD-FIN-402518,0.9635,44.8245,7.0,3.8811,0.1607,0.2284,41.9621,0.1042,2.0,0.6694,0
MPLAD-FIN-402519,0.8556,22.2837,2.0,8.5468,0.1021,0.2528,19.9237,0.2628,2.0,0.5393,0
MPLAD-FIN-402520,0.7228,43.9173,8.0,2.0654,0.0657,0.1328,37.0694,0.298,0.0,0.153,0
MPLAD-FIN-402521,0.8518,82.8759,2.0,3.7805,0.0689,0.3919,31.1983,0.1123,1.0,0.1454,0
MPLAD-FIN-402522,0.8387,34.6402,3.0,2.6401,0.5617,0.0468,58.5448,0.1519,0.0,0.2287,0
MPLAD-FIN-402523,0.9316,19.7444,3.0,3.4283,0.2059,0.3768,30.6718,0.1629,0.0,0.1777,0
MPLAD-FIN-402524,0.7464,18.6899,8.0,11.0512,0.1192,0.2597,8.4737,0.1967,0.0,0.5072,0
MPLAD-FIN-402525,1.0006,38.6848,8.0,3.7939,0.1469,0.3805,18.3177,0.4545,1.0,0.5978,0
MPLAD-FIN-402526,0.9953,34.7036,4.0,3.7595,0.0587,0.3506,13.3935,0.3103,0.0,0.5147,0
MPLAD-FIN-402527,1.0477,30.6463,8.0,1.2474,0.1247,0.3226,13.8116,0.2511,0.0,0.4761,0
MPLAD-FIN-402528,1.0004,32.4224,2.0,0.3008,0.118,0.1186,48.4145,0.0539,0.0,0.2604,0
MPLAD-FIN-402529,0.9343,28.5758,2.0,4.3816,0.0719,0.214,40.8779,0.2632,1.0,0.3744,0
MPLAD-FIN-402530,1.0159,31.8596,7.0,1.7975,0.0486,0.1658,110.0222,0.0389,1.0,0.4436,0
MPLAD-FIN-402531,0.9743,29.4549,2.0,7.2157,0.0123,0.0393,49.3089,0.1257,0.0,1.2448,0
MPLAD-FIN-402532,0.9275,14.9926,5.0,1.1503,0.2084,0.3014,18.6804,0.3727,1.0,0.4365,0
MPLAD-FIN-402533,0.8152,6.4261,2.0,6.3935,0.1765,0.2521,17.4563,0.047,0.0,0.4627,0
MPLAD-FIN-402534,0.9745,6.0404,2.0,16.6294,0.7982,0.7654,377.8504,0.7644,2.0,2.9271,1
MPLAD-FIN-402535,1.0114,63.2678,8.0,3.4528,0.1581,0.2766,17.5799,0.0424,0.0,0.7571,0
MPLAD-FIN-402536,0.8164,47.6114,5.0,2.8212,0.0356,0.0786,22.4957,0.1907,0.0,0.313,0
MPLAD-FIN-402537,0.9875,60.9371,4.0,5.1144,0.2072,0.6034,11.9246,0.2537,0.0,0.6861,0
MPLAD-FIN-402538,0.8168,38.2287,4.0,9.0625,0.0731,0.2258,13.5187,0.1065,0.0,0.1296,0
MPLAD-FIN-402539,0.7915,21.4069,8.0,13.0783,0.2364,0.1024,52.4693,0.2166,1.0,0.2066,0
MPLAD-FIN-402540,0.9568,22.431,2.0,3.1938,0.1997,0.2063,24.9507,0.0899,0.0,0.6186,0
MPLAD-FIN-402541,0.8781,32.4336,4.0,8.3146,0.0476,0.4576,106.7731,0.2922,0.0,0.7326,0
MPLAD-FIN-402542,0.8897,80.8153,2.0,5.8149,0.5006,0.2019,28.0992,0.0161,0.0,0.3114,0
MPLAD-FIN-402543,0.8641,104.4779,4.0,2.5495,0.113,0.0882,5.2479,0.0829,1.0,0.3379,0
MPLAD-FIN-402544,0.8123,23.2212,8.0,4.7104,0.0373,0.0888,45.6593,0.3889,0.0,1.3985,0
MPLAD-FIN-402545,0.8689,22.2671,3.0,11.4977,0.1968,0.4074,45.0909,0.1732,1.0,0.1837,0
MPLAD-FIN-402546,0.7994,17.6587,4.0,2.5853,0.1054,0.1624,66.4103,0.36,0.0,0.5363,0
MPLAD-FIN-402547,0.8202,28.6254,3.0,5.9543,0.1693,0.0821,114.0876,0.0805,1.0,0.1916,0
MPLAD-FIN-402548,0.9876,56.0532,8.0,1.6383,0.0935,0.3764,44.9812,0.344,0.0,0.5233,0
MPLAD-FIN-402549,0.81,32.336,5.0,3.0581,0.4382,0.0801,35.1556,0.1083,0.0,0.3519,0
MPLAD-FIN-402550,0.9321,101.4299,4.0,0.645,0.006,0.5163,76.386,0.1179,0.0,0.1244,0
MPLAD-FIN-402551,0.95,27.5795,5.0,1.7791,0.2011,0.0405,14.672,0.2579,0.0,0.1987,0
MPLAD-FIN-402552,0.9936,13.5704,8.0,5.7355,0.1435,0.0998,39.4476,0.1587,0.0,0.4305,0
MPLAD-FIN-402553,0.9409,22.1688,3.0,1.2535,0.3402,0.253,22.5733,0.1474,0.0,0.5368,0
MPLAD-FIN-402554,1.05,44.71,2.0,1.72,0.0461,0.1507,44.8838,0.1725,1.0,0.3702,0
MPLAD-FIN-402555,0.9619,4.7737,7.0,2.9508,0.2238,0.4479,62.0721,0.4128,0.0,0.154,0
MPLAD-FIN-402556,1.1352,5.0829,1.0,5.0715,0.9433,0.7211,283.6585,0.8551,5.0,2.4494,1
MPLAD-FIN-402557,1.0393,7.7246,8.0,3.0533,0.1471,0.153,6.3148,0.177,0.0,0.4044,0
MPLAD-FIN-402558,0.7879,9.4625,6.0,6.7459,0.1314,0.473,31.525,0.3935,0.0,0.4872,0
MPLAD-FIN-402559,0.9678,32.2028,7.0,2.0937,0.0325,0.0785,22.3866,0.068,0.0,0.1123,0
MPLAD-FIN-402560,0.8588,9.7141,5.0,15.6483,0.0589,0.1171,53.9537,0.166,0.0,0.1183,0
MPLAD-FIN-402561,0.8886,10.0964,8.0,1.7197,0.1308,0.326,16.6545,0.237,0.0,0.2235,0
MPLAD-FIN-402562,0.7679,20.3332,2.0,1.783,0.0312,0.3138,47.0846,0.2861,1.0,0.2186,0
MPLAD-FIN-402563,0.9122,17.7427,6.0,2.3762,0.0756,0.2732,14.2309,0.0777,0.0,0.634,0
MPLAD-FIN-402564,0.8652,45.5959,2.0,1.0,0.1696,0.113,47.0027,0.487,0.0,0.0929,0
MPLAD-FIN-402565,0.7603,28.2608,6.0,2.2586,0.0686,0.0892,97.3866,0.0934,1.0,0.4658,0
MPLAD-FIN-402566,1.016,38.444,3.0,1.8403,0.1658,0.5821,94.699,0.2484,0.0,0.5089,0
MPLAD-FIN-402567,0.8549,26.225,2.0,3.388,0.0805,0.2111,54.6567,0.5501,0.0,0.3341,0
MPLAD-FIN-402568,0.7872,14.3565,3.0,2.415,0.1105,0.027,34.5219,0.1316,2.0,0.302,0
MPLAD-FIN-402569,0.7959,18.6776,7.0,6.2197,0.1987,0.2403,78.9467,0.2828,0.0,0.2876,0
MPLAD-FIN-402570,0.8552,37.1909,3.0,13.9815,0.0375,0.1219,67.7919,0.0898,0.0,0.4089,0
MPLAD-FIN-402571,0.8113,54.9645,5.0,3.4534,0.236,0.1985,22.2431,0.2207,0.0,0.7548,0
MPLAD-FIN-402572,0.9325,13.549,5.0,0.657,0.0293,0.4351,18.3531,0.3318,0.0,0.6213,0
MPLAD-FIN-402573,0.9325,36.3466,6.0,3.9071,0.1424,0.0453,39.3919,0.1642,0.0,0.3713,0
MPLAD-FIN-402574,1.05,11.7089,3.0,3.6332,0.0831,0.433,33.0404,0.151,0.0,0.9587,0
MPLAD-FIN-402575,0.6939,11.7619,5.0,0.6823,0.2215,0.1189,26.4611,0.1273,0.0,0.551,0
MPLAD-FIN-402576,0.7616,68.9247,5.0,3.7882,0.1167,0.1952,94.3267,0.0872,0.0,0.1785,0
MPLAD-FIN-402577,1.0495,28.4388,7.0,9.8276,0.122,0.1913,52.0025,0.2672,0.0,0.7185,0
MPLAD-FIN-402578,1.0125,37.883,4.0,9.0441,0.0702,0.546,48.9588,0.3234,0.0,0.1697,0
MPLAD-FIN-402579,1.05,31.3161,5.0,3.7277,0.1547,0.0469,60.8037,0.0759,0.0,0.1793,0
MPLAD-FIN-402580,0.8655,46.7809,5.0,1.9577,0.2258,0.0145,36.3993,0.3985,1.0,0.3117,0
MPLAD-FIN-402581,0.973,32.4798,4.0,6.0292,0.0952,0.1868,21.1947,0.0691,1.0,0.3084,0
MPLAD-FIN-402582,0.8573,54.2756,8.0,2.1608,0.2169,0.4299,33.521,0.3329,0.0,0.0753,0
MPLAD-FIN-402583,0.7799,61.8412,8.0,0.8521,0.023,0.3874,15.8126,0.1006,0.0,0.3413,0
MPLAD-FIN-402584,1.0103,36.3457,5.0,6.2219,0.1313,0.3537,22.7075,0.1955,0.0,0.0686,0
MPLAD-FIN-402585,0.8296,68.147,2.0,8.2105,0.1965,0.1197,16.1661,0.1872,0.0,0.2741,0
MPLAD-FIN-402586,0.818,62.801,5.0,3.7019,0.1186,0.1598,31.4762,0.4249,0.0,0.0729,0
MPLAD-FIN-402587,0.7824,20.776,7.0,0.6732,0.2335,0.1502,70.8136,0.3957,0.0,0.6099,0
MPLAD-FIN-402588,0.9106,63.3561,2.0,2.9949,0.2273,0.1752,17.3385,0.3167,0.0,0.5804,0
MPLAD-FIN-402589,0.8482,57.9949,8.0,1.6183,0.249,0.3084,28.1785,0.0716,0.0,0.3809,0
MPLAD-FIN-402590,1.0018,41.7963,5.0,2.4611,0.293,0.1972,18.509,0.1075,0.0,0.3122,0
MPLAD-FIN-402591,0.7972,26.0242,6.0,10.0712,0.3123,0.2287,29.5353,0.2489,0.0,0.3599,0
MPLAD-FIN-402592,0.6308,9.6049,6.0,5.0882,0.1942,0.0458,7.9718,0.409,0.0,0.1963,0
MPLAD-FIN-402593,0.7758,15.1746,2.0,1.8182,0.2751,0.2911,38.3041,0.1214,1.0,0.1069,0
MPLAD-FIN-402594,0.9065,27.6182,2.0,6.6348,0.3081,0.5125,66.0772,0.3056,1.0,0.1453,0
MPLAD-FIN-402595,0.6498,36.0083,5.0,2.9409,0.1327,0.1694,47.3235,0.2039,0.0,0.4188,0
MPLAD-FIN-402596,0.9469,38.812,4.0,5.5915,0.2612,0.0936,48.1163,0.142,0.0,0.255,0
MPLAD-FIN-402597,0.9663,16.9891,7.0,3.6891,0.0232,0.2739,59.3275,0.1739,0.0,0.3136,0
MPLAD-FIN-402598,0.9267,19.9661,2.0,2.2591,0.0541,0.4993,45.0534,0.2503,1.0,1.0942,0
MPLAD-FIN-402599,0.6851,29.7364,6.0,0.65,0.1864,0.1054,34.5414,0.3702,0.0,0.1708,0
MPLAD-FIN-402600,0.8245,39.5419,4.0,3.7873,0.2479,0.7144,28.6322,0.1256,0.0,0.3625,0
MPLAD-FIN-402601,0.7945,15.5672,5.0,0.5438,0.1642,0.2983,56.5224,0.4213,1.0,0.3645,0
MPLAD-FIN-402602,0.8362,41.3613,3.0,6.3671,0.1337,0.1291,21.6982,0.189,0.0,0.2798,0
MPLAD-FIN-402603,1.009,9.4011,2.0,19.7619,0.935,0.9415,243.7079,0.8758,3.0,1.7875,1
MPLAD-FIN-402604,0.6461,26.4113,5.0,0.7387,0.1316,0.1094,51.6157,0.1144,0.0,0.5701,0
MPLAD-FIN-402605,0.788,55.9634,4.0,3.6666,0.1867,0.3907,6.0497,0.536,0.0,1.1135,0
MPLAD-FIN-402606,0.9455,29.5989,2.0,1.4184,0.1464,0.5733,68.5001,0.473,1.0,0.317,0
MPLAD-FIN-402607,0.8549,42.2831,8.0,1.6838,0.1193,0.3252,93.6201,0.0553,2.0,0.622,0
MPLAD-FIN-402608,0.7048,15.8911,6.0,2.991,0.0931,0.3503,32.13,0.0045,1.0,0.4431,0
MPLAD-FIN-402609,0.8334,60.4922,4.0,8.0486,0.1664,0.0447,8.2737,0.3224,0.0,0.6365,0
MPLAD-FIN-402610,0.9706,53.5746,8.0,4.6942,0.1109,0.1764,39.1159,0.2975,0.0,0.0909,0
MPLAD-FIN-402611,1.05,20.4539,4.0,1.3741,0.294,0.5833,11.051,0.2091,2.0,1.2017,0
MPLAD-FIN-402612,0.6979,27.683,6.0,3.9863,0.35,0.134,46.5018,0.1495,0.0,0.4522,0
MPLAD-FIN-402613,0.8485,122.3854,8.0,7.7634,0.1348,0.2639,44.1216,0.3475,0.0,0.2185,0
MPLAD-FIN-402614,0.9734,48.4137,7.0,6.1054,0.1975,0.1011,20.7124,0.1384,0.0,0.0262,0
MPLAD-FIN-402615,0.998,15.9057,5.0,1.2171,0.1379,0.2676,57.7818,0.0751,0.0,0.8666,0
MPLAD-FIN-402616,0.8857,26.7441,2.0,2.7514,0.1706,0.2955,106.6142,0.3106,1.0,0.8149,0
MPLAD-FIN-402617,0.9279,61.91,3.0,7.3046,0.3397,0.3424,76.6424,0.2434,0.0,0.3148,0
MPLAD-FIN-402618,0.8029,55.0642,2.0,1.2821,0.3019,0.0679,26.4042,0.2527,0.0,0.3678,0
MPLAD-FIN-402619,0.8405,10.6784,2.0,5.4485,0.3737,0.2584,38.7099,0.4301,0.0,0.2422,0
MPLAD-FIN-402620,0.9704,17.9012,6.0,5.7097,0.1761,0.2801,34.1375,0.1018,0.0,0.642,0
MPLAD-FIN-402621,1.0495,1.1308,2.0,13.2209,0.959,0.9277,182.8463,0.9581,3.0,4.188,1
MPLAD-FIN-402622,0.9271,26.3873,4.0,6.6084,0.2328,0.5401,43.5592,0.2176,1.0,0.5047,0
MPLAD-FIN-402623,0.7015,36.2445,4.0,1.2702,0.0734,0.2435,42.7847,0.193,0.0,1.3821,0
MPLAD-FIN-402624,1.05,54.0333,3.0,0.5816,0.0437,0.1057,10.4906,0.712,1.0,0.1591,0
MPLAD-FIN-402625,1.0184,37.2039,5.0,4.0852,0.0163,0.4625,80.3265,0.7123,0.0,0.057,0
MPLAD-FIN-402626,0.7361,22.6842,3.0,1.7375,0.1339,0.0529,49.6103,0.2193,0.0,0.2194,0
MPLAD-FIN-402627,0.6843,91.3067,5.0,6.2751,0.0641,0.0592,18.5354,0.0434,1.0,0.1978,0
MPLAD-FIN-402628,0.775,61.037,5.0,3.2233,0.1077,0.2394,25.5687,0.4211,0.0,1.3265,0
MPLAD-FIN-402629,0.7832,41.6498,7.0,1.5179,0.2727,0.6143,6.6558,0.1104,0.0,0.4609,0
MPLAD-FIN-402630,0.7672,28.9031,8.0,3.2824,0.033,0.1598,139.8675,0.0625,0.0,0.3416,0
MPLAD-FIN-402631,0.8952,121.8146,8.0,1.6742,0.0506,0.1316,17.7709,0.259,0.0,0.7039,0
MPLAD-FIN-402632,0.9649,36.0582,3.0,3.041,0.0447,0.0602,83.6259,0.2145,0.0,0.2067,0
MPLAD-FIN-402633,0.7659,18.1332,4.0,4.5008,0.102,0.552,3.9845,0.0559,0.0,0.3564,0
MPLAD-FIN-402634,0.826,22.1055,5.0,3.625,0.1442,0.1427,64.6829,0.2362,0.0,1.1603,0
MPLAD-FIN-402635,0.9439,53.6729,3.0,7.8006,0.1757,0.3554,33.8705,0.1764,0.0,0.5743,0
MPLAD-FIN-402636,0.9189,30.6645,4.0,2.5307,0.0293,0.2902,30.3436,0.2986,0.0,0.1514,0
MPLAD-FIN-402637,0.8668,45.2035,3.0,2.826,0.2014,0.106,21.2078,0.1265,0.0,0.7639,0
MPLAD-FIN-402638,1.05,26.1228,8.0,6.3973,0.081,0.2889,62.5224,0.3083,1.0,1.0299,0
MPLAD-FIN-402639,0.8377,37.3536,7.0,1.9891,0.0475,0.081,18.8717,0.1289,1.0,1.1769,0
MPLAD-FIN-402640,0.8292,75.8209,5.0,3.0686,0.1463,0.1413,72.3756,0.1142,1.0,0.2995,0
MPLAD-FIN-402641,0.7868,15.1518,7.0,9.9038,0.1249,0.107,57.8031,0.1858,1.0,0.6228,0
MPLAD-FIN-402642,0.9222,38.8838,4.0,11.6073,0.1334,0.0949,36.1718,0.3482,0.0,0.3145,0
MPLAD-FIN-402643,0.946,8.6521,2.0,1.2906,0.2741,0.5634,42.5814,0.4193,0.0,0.2207,0
MPLAD-FIN-402644,0.8652,11.1311,8.0,9.7966,0.2047,0.2145,24.3798,0.1707,1.0,0.5754,0
MPLAD-FIN-402645,0.7856,29.7442,3.0,1.7026,0.2176,0.4185,50.8416,0.3404,2.0,0.65,0
MPLAD-FIN-402646,0.8955,62.5778,3.0,2.286,0.1251,0.4258,23.1685,0.0039,0.0,0.2426,0
MPLAD-FIN-402647,0.7989,26.4,2.0,2.699,0.1805,0.064,53.9452,0.0502,2.0,0.0965,0
MPLAD-FIN-402648,0.9825,3.3107,2.0,13.0628,0.9662,0.6178,401.3702,0.9698,4.0,2.193,1
MPLAD-FIN-402649,0.9095,21.6037,2.0,2.7066,0.3406,0.2552,47.6099,0.103,0.0,0.222,0
MPLAD-FIN-402650,0.875,73.2234,8.0,5.671,0.0637,0.202,57.2525,0.1568,0.0,0.9971,0
MPLAD-FIN-402651,0.9923,1.9197,2.0,29.88,0.9959,0.9184,274.6092,0.826,4.0,1.835,1
MPLAD-FIN-402652,0.9531,19.4323,4.0,1.8112,0.0402,0.3784,3.6824,0.2687,0.0,0.1769,0
MPLAD-FIN-402653,0.8478,9.3025,4.0,3.1518,0.1512,0.5126,6.5026,0.1312,2.0,0.3915,0
MPLAD-FIN-402654,0.9495,22.9059,2.0,7.7596,0.2231,0.2389,9.0867,0.3188,1.0,0.2306,0
MPLAD-FIN-402655,0.9349,39.2026,4.0,2.6843,0.0612,0.1989,9.3285,0.3351,0.0,0.1666,0
MPLAD-FIN-402656,1.0257,37.9898,8.0,5.3831,0.0447,0.2674,83.9059,0.3475,0.0,0.7677,0
MPLAD-FIN-402657,0.8572,28.792,7.0,1.0506,0.178,0.1122,11.8302,0.2254,0.0,0.4475,0
MPLAD-FIN-402658,0.9415,16.5023,5.0,6.8482,0.0514,0.1291,42.2036,0.206,0.0,0.1958,0
MPLAD-FIN-402659,0.7417,34.0858,6.0,6.3443,0.0357,0.1476,98.6932,0.0069,0.0,0.0914,0
MPLAD-FIN-402660,0.7494,30.6899,6.0,6.7349,0.0285,0.4826,82.3244,0.2077,0.0,0.2342,0
MPLAD-FIN-402661,0.9484,3.9837,5.0,6.4191,0.0568,0.3942,53.1277,0.1606,0.0,0.342,0
MPLAD-FIN-402662,1.05,13.1799,3.0,0.5807,0.2457,0.5532,21.8564,0.2729,0.0,0.7177,0
MPLAD-FIN-402663,0.9252,77.9725,5.0,6.4884,0.1059,0.1918,37.8608,0.1272,0.0,0.9024,0
MPLAD-FIN-402664,0.8252,9.3034,4.0,5.8178,0.3281,0.2353,13.2876,0.5787,1.0,0.8451,0
MPLAD-FIN-402665,0.75,56.7162,7.0,2.6454,0.082,0.2216,63.3383,0.1535,0.0,0.4621,0
MPLAD-FIN-402666,1.0238,12.1115,2.0,28.83,0.7617,0.7646,318.1723,0.9666,3.0,1.548,1
MPLAD-FIN-402667,1.0475,51.9896,5.0,2.4557,0.138,0.5754,3.5813,0.0493,1.0,0.1764,0
MPLAD-FIN-402668,0.9697,35.1944,8.0,6.9884,0.1282,0.6303,70.1018,0.0832,0.0,0.2091,0
MPLAD-FIN-402669,0.8814,31.2745,7.0,8.0895,0.2442,0.4624,34.1175,0.2085,0.0,0.1504,0
MPLAD-FIN-402670,0.8848,41.7745,8.0,1.9392,0.2368,0.3022,30.1415,0.2188,0.0,0.7068,0
MPLAD-FIN-402671,1.0486,45.3156,7.0,3.5357,0.2554,0.1904,35.6831,0.1893,0.0,0.5948,0
MPLAD-FIN-402672,0.803,16.4331,4.0,2.6012,0.1302,0.2521,34.2575,0.0992,0.0,0.398,0
MPLAD-FIN-402673,0.8021,13.9368,8.0,1.4758,0.0252,0.5312,92.8483,0.1876,0.0,0.2819,0
MPLAD-FIN-402674,0.8604,47.5538,7.0,2.8951,0.1967,0.4377,14.5059,0.1085,0.0,0.6411,0
MPLAD-FIN-402675,0.8646,35.7816,3.0,5.6392,0.2231,0.1976,37.5257,0.417,0.0,0.1116,0
MPLAD-FIN-402676,0.9488,5.0712,1.0,17.415,0.9559,0.8588,274.7791,0.8019,1.0,1.165,1
MPLAD-FIN-402677,0.9054,30.707,4.0,1.5738,0.3503,0.1315,116.2842,0.1636,2.0,0.4973,0
MPLAD-FIN-402678,0.9863,10.4124,5.0,6.0004,0.0739,0.2077,30.891,0.3461,0.0,0.2469,0
MPLAD-FIN-402679,0.8932,42.1024,8.0,4.7731,0.4641,0.1711,17.611,0.0914,2.0,0.16,0
MPLAD-FIN-402680,0.8648,61.6426,7.0,1.0073,0.0496,0.2649,118.8694,0.4794,0.0,0.7619,0
MPLAD-FIN-402681,1.007,4.0598,3.0,1.797,0.3891,0.3046,77.4201,0.0714,0.0,0.2636,0
MPLAD-FIN-402682,0.9283,42.7439,8.0,2.9543,0.0781,0.1415,27.8525,0.2652,0.0,0.0683,0
MPLAD-FIN-402683,0.8148,66.8662,8.0,3.6918,0.2614,0.1477,44.5704,0.2095,0.0,0.1226,0
MPLAD-FIN-402684,0.9982,29.5839,8.0,8.9239,0.0316,0.1971,95.1552,0.2612,0.0,0.8189,0
MPLAD-FIN-402685,0.954,35.4839,5.0,1.663,0.2086,0.1405,30.0933,0.0974,0.0,0.9565,0
MPLAD-FIN-402686,0.8665,70.5809,2.0,4.1781,0.2112,0.1007,18.4463,0.1143,0.0,0.2699,0
MPLAD-FIN-402687,0.713,20.4095,8.0,5.0155,0.0393,0.184,142.1016,0.1628,0.0,0.3432,0
MPLAD-FIN-402688,0.8026,9.6189,4.0,8.9265,0.025,0.1252,101.1586,0.1501,0.0,0.9677,0
MPLAD-FIN-402689,0.877,29.3583,7.0,4.137,0.0138,0.314,26.2833,0.1377,1.0,0.1917,0
MPLAD-FIN-402690,0.9056,18.0933,8.0,5.1786,0.1913,0.2959,68.5705,0.173,0.0,0.0494,0
MPLAD-FIN-402691,0.8537,21.8027,2.0,2.8706,0.0196,0.3392,68.2694,0.117,2.0,0.3982,0
MPLAD-FIN-402692,0.7439,39.6862,5.0,2.1956,0.1606,0.1916,85.7691,0.274,0.0,0.6675,0
MPLAD-FIN-402693,0.8704,53.7275,2.0,8.3366,0.062,0.3304,28.4557,0.1426,0.0,1.3749,0
MPLAD-FIN-402694,0.8472,36.4404,3.0,2.5041,0.1695,0.5177,11.5408,0.3927,0.0,0.8043,0
MPLAD-FIN-402695,0.8166,11.3704,2.0,1.1271,0.1165,0.4462,44.7149,0.3873,0.0,0.2394,0
MPLAD-FIN-402696,0.749,24.8847,5.0,2.7988,0.0465,0.2164,109.6423,0.0881,1.0,0.499,0
MPLAD-FIN-402697,0.7844,33.5185,2.0,1.8158,0.3192,0.0423,31.5858,0.1815,1.0,0.306,0
MPLAD-FIN-402698,0.9799,13.7544,2.0,5.0803,0.1613,0.3184,71.3037,0.062,0.0,0.2233,0
MPLAD-FIN-402699,0.7872,90.0789,6.0,5.2941,0.1834,0.3752,45.2174,0.2231,0.0,0.3505,0
MPLAD-FIN-402700,0.9256,23.5582,5.0,3.8309,0.1056,0.3338,33.8323,0.2777,0.0,0.6304,0
MPLAD-FIN-402701,0.8177,42.3779,5.0,2.3756,0.2321,0.3283,71.261,0.1364,0.0,0.0781,0
MPLAD-FIN-402702,0.7521,23.1389,5.0,6.6225,0.1726,0.2551,50.9994,0.1718,0.0,0.5659,0
MPLAD-FIN-402703,1.0165,25.4379,6.0,2.6072,0.0153,0.2264,22.0123,0.089,1.0,0.7601,0
MPLAD-FIN-402704,1.0002,9.5231,7.0,4.5189,0.1395,0.1253,42.0039,0.2719,1.0,0.0548,0
MPLAD-FIN-402705,0.9765,9.5626,4.0,4.233,0.0342,0.2885,44.2713,0.1315,0.0,0.438,0
MPLAD-FIN-402706,0.792,16.1648,2.0,2.1406,0.2465,0.0628,22.4807,0.4291,0.0,0.8633,0
MPLAD-FIN-402707,0.649,19.0977,3.0,4.0506,0.3831,0.2155,33.3435,0.467,1.0,0.5921,0
MPLAD-FIN-402708,0.975,9.1556,4.0,7.2787,0.0581,0.4338,25.9752,0.1811,1.0,0.6155,0
MPLAD-FIN-402709,0.7802,70.0541,6.0,0.7005,0.3298,0.2867,26.4365,0.427,0.0,0.1148,0
MPLAD-FIN-402710,0.9909,31.2354,5.0,8.5978,0.126,0.1393,14.7091,0.1985,1.0,0.2772,0
MPLAD-FIN-402711,0.8632,41.1803,6.0,0.7573,0.291,0.1025,57.5208,0.0837,0.0,0.5611,0
MPLAD-FIN-402712,1.0084,18.9097,4.0,2.0894,0.3042,0.3942,74.9366,0.1896,0.0,0.283,0
MPLAD-FIN-402713,0.7949,19.8073,6.0,2.3819,0.0488,0.1916,50.4588,0.191,0.0,0.5201,0
MPLAD-FIN-402714,0.9673,47.431,7.0,3.757,0.0384,0.2833,12.4811,0.2157,0.0,0.7439,0
MPLAD-FIN-402715,0.8387,34.0794,8.0,2.4004,0.1045,0.3858,48.4895,0.0739,0.0,0.1453,0
MPLAD-FIN-402716,0.8277,4.526,6.0,2.7512,0.1857,0.3718,26.0128,0.4083,0.0,0.9122,0
MPLAD-FIN-402717,0.7916,11.0789,8.0,4.4797,0.0953,0.4517,31.0997,0.5109,2.0,0.2294,0
MPLAD-FIN-402718,1.0158,6.9159,2.0,7.9154,0.045,0.2896,64.3128,0.077,0.0,0.3486,0
MPLAD-FIN-402719,0.8452,27.2714,7.0,0.9982,0.1146,0.3424,22.1881,0.1713,2.0,0.1762,0
MPLAD-FIN-402720,0.944,24.8659,4.0,2.7971,0.2621,0.4557,26.1777,0.3197,3.0,0.3774,0
MPLAD-FIN-402721,0.6723,7.3313,6.0,4.8512,0.1355,0.2108,53.1057,0.1181,1.0,0.5806,0
MPLAD-FIN-402722,1.0452,1.1931,2.0,10.0429,0.9108,0.6715,99.1951,0.8584,1.0,3.0434,1
MPLAD-FIN-402723,0.9406,7.1192,7.0,2.1667,0.0875,0.1013,29.656,0.3864,0.0,0.6516,0
MPLAD-FIN-402724,0.7114,33.4684,4.0,5.7782,0.24,0.1004,24.8546,0.1625,1.0,0.1057,0
MPLAD-FIN-402725,0.8647,33.0476,3.0,1.8194,0.1837,0.691,19.1224,0.1253,0.0,0.1667,0
MPLAD-FIN-402726,0.746,21.9562,8.0,6.5132,0.4104,0.2495,88.6945,0.2684,0.0,0.2319,0
MPLAD-FIN-402727,0.8069,77.4723,6.0,7.6962,0.1392,0.4526,85.9118,0.2541,0.0,0.3302,0
MPLAD-FIN-402728,0.9186,64.9107,3.0,5.7617,0.0548,0.0907,130.0993,0.4412,0.0,0.3035,0
MPLAD-FIN-402729,0.8214,40.4915,7.0,4.1193,0.1654,0.4365,70.4311,0.5508,0.0,0.9536,0
