project_id,sanctioned_cost_lakh,planned_duration_days,sanction_to_start_lag_days,num_bidders,vendor_past_overrun_rate,vendor_completed_projects,district_past_delay_rate,monsoon_overlap_months,fund_release_tranches,rate_deviation_pct,is_election_year,category_code,is_delayed_or_overrun
PRJ-303266,7.63,339.0,22.9,4.0,0.272,39.0,0.3813,2.0,3.0,2.37,0.0,8.0,0
PRJ-303267,18.18,146.0,25.6,3.0,0.1167,35.0,0.2026,4.0,1.0,18.35,0.0,2.0,0
PRJ-303268,8.88,343.0,165.4,7.0,0.2032,46.0,0.2291,3.0,3.0,-9.55,0.0,1.0,0
PRJ-303269,12.14,478.0,89.2,2.0,0.3047,54.0,0.1101,0.0,1.0,-17.21,0.0,3.0,0
PRJ-303270,16.43,230.0,52.8,1.0,0.3576,51.0,0.5843,3.0,2.0,-18.89,0.0,7.0,0
PRJ-303271,26.05,284.0,155.0,8.0,0.5407,6.0,0.4189,3.0,2.0,-7.59,0.0,7.0,0
PRJ-303272,24.79,348.0,45.4,2.0,0.2719,46.0,0.4651,2.0,3.0,-4.52,0.0,8.0,1
PRJ-303273,9.42,461.0,32.8,1.0,0.1621,3.0,0.2504,3.0,3.0,2.24,1.0,6.0,0
PRJ-303274,7.36,324.0,56.6,7.0,0.2159,42.0,0.5781,1.0,4.0,9.21,1.0,5.0,0
PRJ-303275,29.35,519.0,98.8,6.0,0.2501,56.0,0.2626,4.0,3.0,-11.63,0.0,1.0,1
PRJ-303276,8.85,418.0,15.4,3.0,0.1798,55.0,0.5314,2.0,4.0,-6.26,0.0,7.0,0
PRJ-303277,17.72,253.0,25.1,4.0,0.224,26.0,0.3308,1.0,2.0,-19.73,0.0,3.0,0
PRJ-303278,3.53,286.0,19.7,6.0,0.05,58.0,0.4221,2.0,3.0,6.78,1.0,2.0,0
PRJ-303279,2.62,389.0,16.7,7.0,0.0759,12.0,0.1224,1.0,3.0,-4.76,1.0,2.0,0
PRJ-303280,13.58,79.0,41.7,3.0,0.2011,55.0,0.2089,0.0,4.0,-2.96,1.0,4.0,0
PRJ-303281,11.08,157.0,16.4,2.0,0.1295,44.0,0.0834,2.0,3.0,15.55,0.0,3.0,0
PRJ-303282,20.65,162.0,7.4,1.0,0.4133,47.0,0.4339,1.0,3.0,1.13,0.0,8.0,0
PRJ-303283,7.69,441.0,24.9,7.0,0.2468,59.0,0.119,2.0,3.0,20.18,0.0,2.0,0
PRJ-303284,15.64,452.0,23.5,7.0,0.3181,45.0,0.5772,0.0,4.0,8.82,0.0,3.0,0
PRJ-303285,19.96,450.0,67.3,8.0,0.1731,59.0,0.2801,1.0,4.0,-5.29,0.0,0.0,1
PRJ-303286,7.9,97.0,92.8,6.0,0.2477,26.0,0.0571,1.0,2.0,-13.54,0.0,1.0,1
PRJ-303287,10.38,191.0,28.4,2.0,0.3629,57.0,0.2466,2.0,1.0,-2.06,1.0,8.0,0
PRJ-303288,5.8,199.0,25.3,2.0,0.3103,48.0,0.8111,0.0,1.0,12.1,0.0,8.0,0
PRJ-303289,21.11,56.0,159.3,2.0,0.0051,9.0,0.3223,0.0,3.0,-16.82,1.0,8.0,1
PRJ-303290,18.33,172.0,90.5,4.0,0.0814,22.0,0.1109,2.0,2.0,-7.4,1.0,0.0,0
PRJ-303291,19.2,258.0,61.9,8.0,0.4002,51.0,0.598,1.0,1.0,-10.11,0.0,3.0,0
PRJ-303292,11.05,483.0,36.6,6.0,0.4409,37.0,0.4506,0.0,3.0,-5.2,0.0,8.0,0
PRJ-303293,18.13,129.0,89.0,4.0,0.1587,7.0,0.323,4.0,1.0,4.65,0.0,4.0,1
PRJ-303294,11.71,470.0,18.2,6.0,0.4089,35.0,0.6048,4.0,2.0,2.27,1.0,3.0,1
PRJ-303295,32.45,450.0,91.9,7.0,0.1506,21.0,0.1657,0.0,1.0,2.03,0.0,5.0,0
PRJ-303296,12.88,123.0,69.7,4.0,0.1484,6.0,0.6225,1.0,1.0,-16.82,0.0,6.0,0
PRJ-303297,23.91,174.0,79.6,7.0,0.0293,10.0,0.2095,0.0,2.0,8.43,0.0,1.0,0
PRJ-303298,11.09,271.0,53.2,1.0,0.5203,12.0,0.2283,4.0,4.0,11.89,0.0,6.0,1
PRJ-303299,28.32,512.0,13.4,3.0,0.1402,21.0,0.1963,0.0,1.0,-2.94,1.0,7.0,0
PRJ-303300,7.34,433.0,18.6,2.0,0.0861,53.0,0.3853,4.0,1.0,-10.81,0.0,4.0,0
PRJ-303301,16.92,526.0,72.5,2.0,0.1168,14.0,0.4606,3.0,4.0,9.73,0.0,2.0,1
PRJ-303302,8.37,199.0,67.2,2.0,0.0842,10.0,0.2096,0.0,4.0,16.0,0.0,7.0,1
PRJ-303303,15.21,494.0,31.1,3.0,0.1363,53.0,0.6726,3.0,3.0,4.5,0.0,2.0,0
PRJ-303304,8.88,518.0,30.5,6.0,0.3873,29.0,0.5539,3.0,4.0,-8.75,0.0,5.0,0
PRJ-303305,12.85,341.0,109.6,5.0,0.2323,59.0,0.4997,1.0,3.0,-12.76,0.0,1.0,1
PRJ-303306,9.76,121.0,48.1,4.0,0.1628,18.0,0.3755,0.0,2.0,6.78,0.0,8.0,0
PRJ-303307,19.52,177.0,23.7,4.0,0.3331,10.0,0.7487,2.0,3.0,-18.79,0.0,1.0,0
PRJ-303308,17.37,108.0,121.9,2.0,0.2841,51.0,0.2593,0.0,4.0,-16.77,1.0,7.0,0
PRJ-303309,8.17,444.0,114.3,6.0,0.3472,7.0,0.379,0.0,4.0,2.52,0.0,5.0,0
PRJ-303310,8.01,199.0,48.0,7.0,0.5083,44.0,0.3124,3.0,2.0,18.83,0.0,3.0,0
PRJ-303311,6.91,392.0,55.9,5.0,0.0904,9.0,0.4747,3.0,1.0,13.79,0.0,8.0,1
PRJ-303312,6.0,177.0,90.7,7.0,0.0703,51.0,0.4733,4.0,3.0,4.56,1.0,2.0,0
PRJ-303313,20.35,528.0,76.3,7.0,0.1294,33.0,0.3348,0.0,1.0,-25.07,0.0,0.0,0
PRJ-303314,6.64,427.0,12.9,7.0,0.1387,8.0,0.5756,0.0,3.0,-29.48,0.0,6.0,0
PRJ-303315,16.04,231.0,124.6,1.0,0.3458,52.0,0.3846,3.0,3.0,-2.09,0.0,1.0,1
PRJ-303316,9.21,280.0,10.4,1.0,0.2741,16.0,0.3227,3.0,3.0,21.18,0.0,0.0,1
PRJ-303317,23.48,74.0,66.7,4.0,0.2737,44.0,0.4298,1.0,4.0,-10.71,1.0,3.0,0
PRJ-303318,37.3,112.0,15.9,1.0,0.0726,11.0,0.3679,2.0,4.0,10.35,0.0,7.0,1
PRJ-303319,1.44,539.0,76.2,1.0,0.0521,25.0,0.4669,2.0,1.0,3.71,0.0,5.0,1
PRJ-303320,7.28,448.0,26.2,2.0,0.2938,15.0,0.2305,3.0,3.0,-6.89,0.0,8.0,0
PRJ-303321,9.11,459.0,27.8,1.0,0.2243,57.0,0.3658,4.0,3.0,-4.93,0.0,3.0,0
PRJ-303322,11.3,363.0,87.1,3.0,0.1113,6.0,0.8242,3.0,2.0,-20.21,0.0,1.0,1
PRJ-303323,10.85,154.0,15.9,3.0,0.213,32.0,0.1098,2.0,2.0,5.28,0.0,0.0,0
PRJ-303324,5.03,97.0,31.0,7.0,0.1098,16.0,0.4616,2.0,4.0,-7.86,0.0,0.0,0
PRJ-303325,37.76,404.0,16.5,8.0,0.0401,47.0,0.1807,1.0,4.0,10.18,1.0,7.0,0
PRJ-303326,11.11,209.0,52.8,2.0,0.122,33.0,0.2801,4.0,3.0,-2.71,1.0,2.0,1
PRJ-303327,17.32,45.0,16.2,4.0,0.2042,29.0,0.3095,1.0,3.0,-3.56,0.0,5.0,0
PRJ-303328,17.66,56.0,62.6,5.0,0.2124,48.0,0.2922,2.0,2.0,-25.37,0.0,5.0,0
PRJ-303329,4.25,321.0,113.2,3.0,0.2917,39.0,0.413,2.0,4.0,3.46,0.0,8.0,1
PRJ-303330,10.14,460.0,5.4,3.0,0.119,39.0,0.5178,4.0,3.0,6.13,0.0,4.0,0
PRJ-303331,20.35,224.0,26.3,6.0,0.2607,22.0,0.5396,0.0,2.0,15.11,0.0,5.0,0
PRJ-303332,29.44,539.0,18.0,4.0,0.2152,13.0,0.5216,0.0,4.0,-10.14,1.0,1.0,1
PRJ-303333,10.29,233.0,13.1,6.0,0.3482,3.0,0.3933,1.0,1.0,3.18,0.0,3.0,0
PRJ-303334,4.83,407.0,61.4,1.0,0.3983,33.0,0.2056,0.0,1.0,4.8,0.0,1.0,0
PRJ-303335,8.59,166.0,56.1,4.0,0.0544,36.0,0.3432,2.0,3.0,-15.32,0.0,4.0,0
PRJ-303336,9.99,345.0,124.1,3.0,0.2698,14.0,0.2336,4.0,3.0,-7.51,0.0,2.0,1
PRJ-303337,9.74,181.0,80.6,3.0,0.3295,17.0,0.3828,1.0,4.0,-14.24,0.0,5.0,0
PRJ-303338,6.92,430.0,50.0,4.0,0.2199,3.0,0.5105,0.0,1.0,-13.24,0.0,8.0,0
PRJ-303339,4.47,270.0,59.3,3.0,0.3061,33.0,0.1305,3.0,2.0,-4.75,1.0,0.0,0
PRJ-303340,5.76,65.0,31.0,7.0,0.4573,56.0,0.4771,4.0,3.0,-8.31,1.0,8.0,0
PRJ-303341,8.64,167.0,60.8,2.0,0.231,39.0,0.1727,1.0,1.0,-0.21,0.0,2.0,0
PRJ-303342,20.14,219.0,10.5,8.0,0.1758,4.0,0.5263,0.0,4.0,7.52,0.0,1.0,1
PRJ-303343,25.07,275.0,42.9,3.0,0.2243,27.0,0.2838,3.0,1.0,7.11,0.0,7.0,0
PRJ-303344,13.78,178.0,68.2,5.0,0.3111,55.0,0.2796,4.0,3.0,9.44,0.0,1.0,1
PRJ-303345,5.88,330.0,41.1,2.0,0.2428,9.0,0.5793,0.0,3.0,-3.19,0.0,8.0,1
PRJ-303346,8.98,521.0,27.2,8.0,0.2241,15.0,0.6042,2.0,4.0,-6.18,0.0,5.0,0
PRJ-303347,2.7,397.0,51.8,6.0,0.1492,48.0,0.1034,2.0,1.0,-14.77,0.0,4.0,0
PRJ-303348,29.79,199.0,23.7,7.0,0.2117,40.0,0.5519,1.0,4.0,8.4,0.0,0.0,0
PRJ-303349,8.06,380.0,39.1,8.0,0.0631,10.0,0.1468,3.0,1.0,11.72,0.0,5.0,0
PRJ-303350,16.41,523.0,86.2,8.0,0.1968,0.0,0.384,1.0,2.0,15.04,1.0,5.0,1
PRJ-303351,23.99,164.0,90.1,3.0,0.2516,7.0,0.4825,1.0,3.0,3.77,0.0,6.0,0
PRJ-303352,34.92,160.0,57.0,3.0,0.323,33.0,0.593,1.0,2.0,-5.6,0.0,8.0,0
PRJ-303353,21.54,64.0,19.6,2.0,0.3557,19.0,0.501,3.0,3.0,-13.04,0.0,8.0,1
PRJ-303354,9.7,461.0,36.1,5.0,0.2176,10.0,0.5154,0.0,1.0,-16.09,0.0,6.0,0
PRJ-303355,17.83,457.0,52.5,8.0,0.0121,3.0,0.1189,1.0,3.0,-23.54,1.0,0.0,0
PRJ-303356,34.13,249.0,26.0,6.0,0.1378,5.0,0.4752,3.0,4.0,12.34,0.0,6.0,0
PRJ-303357,8.0,476.0,147.4,5.0,0.4211,21.0,0.2327,3.0,4.0,4.59,0.0,6.0,0
PRJ-303358,4.31,367.0,26.6,4.0,0.0812,13.0,0.5717,3.0,4.0,28.03,1.0,8.0,0
PRJ-303359,6.96,529.0,49.8,6.0,0.3262,45.0,0.4111,4.0,2.0,-1.45,0.0,4.0,0
PRJ-303360,17.08,501.0,94.1,4.0,0.2771,45.0,0.3627,0.0,1.0,0.69,1.0,3.0,1
PRJ-303361,9.87,520.0,131.7,8.0,0.0397,47.0,0.2057,0.0,3.0,4.34,0.0,1.0,0
PRJ-303362,12.07,239.0,19.2,5.0,0.027,42.0,0.4045,0.0,1.0,7.18,0.0,4.0,0
PRJ-303363,18.93,358.0,10.9,6.0,0.4693,27.0,0.0554,1.0,4.0,-8.1,0.0,8.0,0
PRJ-303364,6.85,127.0,56.5,6.0,0.1142,11.0,0.4771,1.0,3.0,-0.5,0.0,1.0,0
PRJ-303365,11.68,487.0,159.3,6.0,0.122,11.0,0.4532,4.0,2.0,9.25,0.0,6.0,1
PRJ-303366,8.88,202.0,12.8,4.0,0.1334,37.0,0.3285,4.0,2.0,19.08,0.0,4.0,0
PRJ-303367,33.29,266.0,37.2,4.0,0.2436,58.0,0.2085,0.0,1.0,-10.98,0.0,3.0,0
PRJ-303368,21.12,339.0,60.2,4.0,0.2056,44.0,0.1395,0.0,4.0,2.34,0.0,3.0,0
PRJ-303369,9.91,434.0,51.6,8.0,0.2252,49.0,0.1494,0.0,2.0,1.1,0.0,0.0,0
PRJ-303370,9.54,407.0,67.3,1.0,0.2368,50.0,0.2106,4.0,4.0,-3.32,0.0,2.0,0
PRJ-303371,35.63,517.0,119.1,6.0,0.5498,0.0,0.4649,0.0,3.0,12.14,0.0,4.0,1
PRJ-303372,33.85,397.0,95.4,8.0,0.1626,54.0,0.5395,2.0,1.0,27.36,0.0,5.0,0
PRJ-303373,17.01,439.0,36.5,1.0,0.2022,36.0,0.4778,1.0,4.0,4.4,0.0,7.0,0
PRJ-303374,12.45,328.0,12.6,5.0,0.4216,52.0,0.5019,4.0,1.0,-9.37,0.0,8.0,0
PRJ-303375,5.1,250.0,100.5,5.0,0.3281,56.0,0.4039,2.0,2.0,-17.11,0.0,7.0,0
PRJ-303376,7.0,497.0,37.1,3.0,0.2239,7.0,0.4877,3.0,1.0,-0.88,0.0,2.0,0
PRJ-303377,4.82,231.0,51.0,1.0,0.14,55.0,0.4883,1.0,3.0,11.32,0.0,8.0,1
PRJ-303378,24.59,352.0,88.7,6.0,0.3368,32.0,0.5752,3.0,4.0,-2.49,0.0,3.0,1
PRJ-303379,5.15,189.0,98.3,5.0,0.4223,23.0,0.3129,4.0,3.0,3.11,0.0,1.0,0
PRJ-303380,9.46,283.0,85.1,7.0,0.5245,58.0,0.1726,4.0,3.0,23.45,0.0,0.0,1
PRJ-303381,3.08,226.0,141.9,1.0,0.0752,36.0,0.266,2.0,2.0,7.78,0.0,7.0,0
PRJ-303382,4.01,172.0,46.8,8.0,0.0736,38.0,0.6973,0.0,4.0,0.68,0.0,5.0,0
PRJ-303383,19.48,451.0,28.0,6.0,0.228,36.0,0.388,3.0,4.0,-16.14,0.0,7.0,1
PRJ-303384,15.38,424.0,21.4,4.0,0.2935,37.0,0.2288,2.0,1.0,9.66,0.0,1.0,0
PRJ-303385,12.74,392.0,29.4,4.0,0.5584,43.0,0.5405,1.0,1.0,6.7,0.0,6.0,0
PRJ-303386,9.58,86.0,30.4,8.0,0.4807,21.0,0.4997,0.0,3.0,9.91,1.0,4.0,0
PRJ-303387,3.64,168.0,57.2,5.0,0.2515,56.0,0.7172,3.0,4.0,-15.03,0.0,3.0,0
PRJ-303388,8.73,152.0,72.4,5.0,0.217,40.0,0.5793,3.0,2.0,-0.38,0.0,5.0,0
PRJ-303389,11.22,397.0,18.6,6.0,0.1387,27.0,0.667,1.0,3.0,6.96,0.0,4.0,0
PRJ-303390,18.65,486.0,88.9,3.0,0.4973,31.0,0.2241,2.0,3.0,-17.61,0.0,6.0,1
PRJ-303391,23.75,232.0,94.9,3.0,0.2616,3.0,0.6433,4.0,4.0,1.59,0.0,6.0,1
PRJ-303392,19.86,208.0,73.7,7.0,0.1703,5.0,0.5431,3.0,2.0,13.03,0.0,0.0,0
PRJ-303393,15.32,321.0,33.1,3.0,0.2274,43.0,0.3671,4.0,2.0,-7.7,0.0,0.0,0
PRJ-303394,12.61,533.0,116.2,1.0,0.139,22.0,0.4282,3.0,3.0,12.71,1.0,4.0,1
PRJ-303395,14.35,228.0,46.2,4.0,0.1268,56.0,0.3176,0.0,1.0,0.33,1.0,5.0,0
PRJ-303396,8.33,182.0,25.1,1.0,0.3117,25.0,0.1524,3.0,4.0,1.16,1.0,8.0,1
PRJ-303397,13.33,303.0,18.5,5.0,0.3152,52.0,0.474,2.0,2.0,11.81,0.0,6.0,1
PRJ-303398,11.18,498.0,53.7,6.0,0.1847,43.0,0.6774,0.0,2.0,-8.19,0.0,5.0,1
PRJ-303399,44.53,406.0,33.6,8.0,0.3314,1.0,0.1399,2.0,1.0,-15.51,0.0,4.0,1
PRJ-303400,14.59,301.0,14.0,5.0,0.088,20.0,0.3226,0.0,3.0,-3.19,0.0,1.0,0
PRJ-303401,2.55,406.0,10.2,3.0,0.1838,52.0,0.3775,2.0,4.0,3.94,0.0,8.0,0
PRJ-303402,9.24,52.0,59.9,6.0,0.1906,47.0,0.2816,1.0,3.0,4.2,0.0,1.0,0
PRJ-303403,10.37,417.0,12.0,5.0,0.1523,8.0,0.7352,4.0,3.0,3.79,1.0,7.0,0
PRJ-303404,21.57,93.0,3.5,6.0,0.1207,13.0,0.7847,4.0,4.0,-8.93,0.0,4.0,0
PRJ-303405,15.81,238.0,95.9,8.0,0.2442,58.0,0.3305,4.0,3.0,5.7,0.0,8.0,0
PRJ-303406,15.3,218.0,20.7,1.0,0.2793,28.0,0.2977,3.0,2.0,-1.26,1.0,1.0,0
PRJ-303407,27.79,386.0,67.0,6.0,0.2718,44.0,0.474,2.0,3.0,18.32,0.0,7.0,0
PRJ-303408,33.95,163.0,52.9,7.0,0.3979,29.0,0.3863,3.0,2.0,10.67,1.0,2.0,1
PRJ-303409,19.46,163.0,27.5,3.0,0.118,7.0,0.367,3.0,1.0,6.23,0.0,6.0,1
PRJ-303410,9.72,482.0,125.1,4.0,0.3961,33.0,0.401,2.0,3.0,-2.18,0.0,3.0,1
PRJ-303411,9.92,281.0,74.9,4.0,0.2989,6.0,0.1872,1.0,2.0,-4.27,1.0,8.0,0
PRJ-303412,25.62,412.0,44.0,3.0,0.1011,55.0,0.4305,4.0,1.0,-2.72,1.0,7.0,1
PRJ-303413,9.9,333.0,22.5,8.0,0.3643,16.0,0.7233,0.0,2.0,3.3,0.0,2.0,1
PRJ-303414,12.06,351.0,70.7,3.0,0.4447,50.0,0.1776,1.0,3.0,11.74,0.0,3.0,0
PRJ-303415,9.1,384.0,78.7,4.0,0.1617,13.0,0.3606,0.0,4.0,-17.6,1.0,8.0,0
PRJ-303416,5.81,375.0,49.3,5.0,0.3617,4.0,0.4497,1.0,4.0,-6.01,1.0,1.0,0
PRJ-303417,42.42,496.0,44.9,3.0,0.3794,0.0,0.2838,0.0,2.0,14.96,0.0,2.0,1
PRJ-303418,12.11,433.0,74.7,6.0,0.3738,6.0,0.2871,1.0,4.0,-6.84,0.0,8.0,0
PRJ-303419,30.26,195.0,43.2,5.0,0.4468,53.0,0.5006,3.0,2.0,-10.15,0.0,1.0,1
PRJ-303420,9.99,128.0,24.7,2.0,0.3987,5.0,0.3322,1.0,1.0,12.82,1.0,3.0,0
PRJ-303421,8.05,463.0,12.9,2.0,0.3091,7.0,0.2562,1.0,4.0,6.02,1.0,7.0,0
PRJ-303422,18.43,229.0,43.5,1.0,0.5686,13.0,0.315,1.0,2.0,2.65,0.0,1.0,0
PRJ-303423,23.68,199.0,12.5,5.0,0.5498,59.0,0.8056,3.0,4.0,7.32,0.0,7.0,1
PRJ-303424,24.64,99.0,79.4,7.0,0.4728,48.0,0.2779,0.0,4.0,-3.41,0.0,8.0,0
PRJ-303425,11.12,318.0,43.5,8.0,0.2956,15.0,0.4597,0.0,3.0,0.41,0.0,2.0,0
PRJ-303426,19.65,298.0,88.1,6.0,0.5379,25.0,0.2872,4.0,2.0,1.12,0.0,7.0,0
PRJ-303427,8.67,454.0,55.9,8.0,0.0742,34.0,0.5675,4.0,1.0,-3.91,0.0,3.0,0
PRJ-303428,13.22,415.0,67.2,8.0,0.1149,16.0,0.2614,4.0,4.0,-3.98,0.0,4.0,0
PRJ-303429,10.41,402.0,26.7,5.0,0.1761,41.0,0.3627,3.0,1.0,-10.54,0.0,1.0,0
PRJ-303430,9.38,311.0,41.2,4.0,0.0836,16.0,0.3852,4.0,4.0,-6.01,0.0,5.0,0
PRJ-303431,13.58,472.0,55.4,8.0,0.1795,18.0,0.2306,1.0,1.0,-5.27,0.0,1.0,0
PRJ-303432,5.7,531.0,50.7,6.0,0.3146,55.0,0.6099,1.0,1.0,-22.42,0.0,6.0,0
PRJ-303433,22.49,448.0,49.1,7.0,0.0132,27.0,0.5349,4.0,4.0,7.22,1.0,3.0,1
PRJ-303434,9.4,217.0,18.3,2.0,0.2107,55.0,0.1713,4.0,1.0,3.2,0.0,7.0,0
PRJ-303435,21.83,181.0,7.6,8.0,0.6009,46.0,0.5297,3.0,4.0,17.8,0.0,1.0,0
PRJ-303436,6.58,45.0,17.1,4.0,0.1934,18.0,0.559,4.0,1.0,-15.82,0.0,3.0,0
PRJ-303437,9.38,536.0,2.3,7.0,0.272,3.0,0.2372,4.0,3.0,-12.17,1.0,1.0,1
PRJ-303438,5.68,407.0,9.0,4.0,0.5688,8.0,0.5827,1.0,2.0,11.22,0.0,0.0,1
PRJ-303439,5.53,508.0,58.3,8.0,0.2637,21.0,0.2285,3.0,4.0,-14.52,0.0,3.0,1
PRJ-303440,7.2,434.0,37.2,6.0,0.0986,45.0,0.2617,1.0,2.0,-0.57,1.0,8.0,0
PRJ-303441,6.65,257.0,23.4,2.0,0.536,47.0,0.1435,0.0,2.0,-2.95,0.0,7.0,1
PRJ-303442,5.72,116.0,36.6,2.0,0.2754,24.0,0.4612,1.0,3.0,18.37,0.0,6.0,0
PRJ-303443,12.64,68.0,5.9,2.0,0.0806,19.0,0.3886,2.0,1.0,-0.64,0.0,7.0,0
PRJ-303444,18.2,437.0,42.6,3.0,0.2322,43.0,0.4286,0.0,2.0,-0.69,0.0,1.0,0
PRJ-303445,18.81,195.0,13.9,1.0,0.0668,3.0,0.348,2.0,3.0,2.62,0.0,2.0,0
PRJ-303446,3.45,232.0,105.1,5.0,0.0386,24.0,0.3924,1.0,4.0,-10.36,0.0,2.0,0
PRJ-303447,10.37,458.0,69.5,6.0,0.2762,11.0,0.6185,4.0,4.0,-6.13,1.0,8.0,1
PRJ-303448,9.69,283.0,65.3,6.0,0.1199,40.0,0.4322,4.0,4.0,-13.22,0.0,8.0,0
PRJ-303449,28.1,515.0,50.1,8.0,0.5099,40.0,0.341,0.0,4.0,7.77,1.0,0.0,0
PRJ-303450,10.64,315.0,73.8,7.0,0.2572,51.0,0.3809,4.0,3.0,8.27,0.0,5.0,0
PRJ-303451,11.95,456.0,42.8,8.0,0.1669,58.0,0.5651,1.0,1.0,-10.16,0.0,2.0,0
PRJ-303452,4.38,107.0,22.8,5.0,0.4383,12.0,0.4459,2.0,1.0,-3.11,0.0,2.0,0
PRJ-303453,7.07,241.0,66.1,7.0,0.0865,13.0,0.2363,0.0,4.0,1.89,0.0,5.0,0
PRJ-303454,4.19,135.0,91.4,7.0,0.1888,24.0,0.6464,2.0,1.0,-16.64,0.0,1.0,1
PRJ-303455,13.17,72.0,19.3,7.0,0.3566,31.0,0.4256,2.0,2.0,6.39,0.0,8.0,0
PRJ-303456,28.65,535.0,10.3,4.0,0.3221,43.0,0.2342,2.0,1.0,-12.86,0.0,2.0,0
PRJ-303457,7.24,301.0,150.7,5.0,0.4968,14.0,0.6159,0.0,2.0,-20.32,0.0,7.0,1
PRJ-303458,10.69,220.0,114.2,8.0,0.4606,33.0,0.3167,2.0,2.0,0.7,1.0,0.0,0
PRJ-303459,6.68,231.0,46.4,4.0,0.0993,55.0,0.3623,3.0,2.0,7.25,0.0,6.0,0
PRJ-303460,8.2,164.0,4.3,5.0,0.1428,4.0,0.0886,0.0,4.0,10.77,0.0,0.0,1
PRJ-303461,13.35,105.0,55.6,6.0,0.178,54.0,0.235,0.0,1.0,5.53,0.0,3.0,0
PRJ-303462,37.09,497.0,204.6,2.0,0.8449,10.0,0.3402,1.0,4.0,-8.19,1.0,1.0,1
PRJ-303463,27.79,97.0,73.4,1.0,0.1452,23.0,0.4735,0.0,2.0,22.17,0.0,8.0,1
PRJ-303464,32.88,235.0,69.1,6.0,0.0659,9.0,0.3614,3.0,2.0,0.76,0.0,2.0,1
PRJ-303465,21.95,120.0,43.8,7.0,0.4317,2.0,0.3815,0.0,3.0,-11.13,0.0,0.0,0
PRJ-303466,10.6,505.0,64.6,5.0,0.3378,16.0,0.3131,1.0,4.0,11.6,1.0,6.0,0
PRJ-303467,9.65,146.0,73.1,6.0,0.1149,36.0,0.5097,2.0,4.0,3.48,0.0,0.0,0
PRJ-303468,7.27,240.0,52.2,1.0,0.0459,22.0,0.4729,0.0,1.0,24.38,0.0,6.0,0
PRJ-303469,1.86,418.0,39.0,2.0,0.1726,37.0,0.0966,1.0,4.0,18.57,1.0,6.0,0
PRJ-303470,10.49,327.0,52.8,6.0,0.2295,44.0,0.6364,0.0,3.0,-4.76,0.0,6.0,0
PRJ-303471,28.9,233.0,51.0,6.0,0.7055,37.0,0.6159,0.0,1.0,-14.65,0.0,1.0,0
PRJ-303472,28.7,324.0,5.4,2.0,0.1787,40.0,0.307,2.0,1.0,-5.99,0.0,6.0,1
PRJ-303473,45.59,261.0,179.3,5.0,0.1205,17.0,0.299,1.0,1.0,-27.78,1.0,8.0,1
PRJ-303474,14.0,188.0,69.1,1.0,0.2274,48.0,0.3628,1.0,1.0,0.42,0.0,1.0,1
PRJ-303475,5.09,341.0,102.3,7.0,0.2066,1.0,0.3893,3.0,1.0,11.79,0.0,4.0,0
PRJ-303476,17.45,225.0,57.0,1.0,0.3922,50.0,0.3973,4.0,4.0,0.29,1.0,2.0,0
PRJ-303477,37.34,520.0,30.0,7.0,0.3098,1.0,0.4679,0.0,2.0,5.75,0.0,1.0,1
PRJ-303478,31.26,274.0,87.7,2.0,0.2052,37.0,0.344,3.0,2.0,9.27,1.0,0.0,1
PRJ-303479,8.92,419.0,9.7,3.0,0.1438,46.0,0.1749,1.0,3.0,17.93,0.0,8.0,0
PRJ-303480,5.44,161.0,71.1,8.0,0.3462,54.0,0.1673,0.0,1.0,1.99,1.0,7.0,0
PRJ-303481,5.33,364.0,87.0,7.0,0.0998,31.0,0.1891,1.0,2.0,-2.61,0.0,2.0,1
PRJ-303482,7.6,321.0,43.2,3.0,0.083,48.0,0.3634,0.0,2.0,-6.85,0.0,2.0,0
PRJ-303483,8.41,413.0,66.3,2.0,0.0459,16.0,0.2001,1.0,1.0,19.23,0.0,2.0,0
PRJ-303484,10.08,273.0,5.6,1.0,0.338,17.0,0.429,4.0,4.0,-7.1,0.0,2.0,0
PRJ-303485,18.93,401.0,68.4,4.0,0.3487,54.0,0.4035,1.0,1.0,22.22,0.0,1.0,0
PRJ-303486,9.85,74.0,34.9,5.0,0.27,32.0,0.3145,1.0,4.0,-3.96,1.0,4.0,0
PRJ-303487,12.84,386.0,66.5,4.0,0.2955,53.0,0.7008,1.0,3.0,-10.03,0.0,8.0,1
PRJ-303488,3.99,417.0,44.7,8.0,0.148,30.0,0.2343,3.0,2.0,5.13,1.0,6.0,0
PRJ-303489,7.28,290.0,44.3,7.0,0.1992,48.0,0.3128,3.0,4.0,2.95,0.0,6.0,0
PRJ-303490,7.05,61.0,68.0,3.0,0.0598,10.0,0.5827,2.0,3.0,-19.9,0.0,7.0,0
PRJ-303491,3.52,325.0,36.3,8.0,0.58,37.0,0.2487,3.0,4.0,8.38,0.0,7.0,1
PRJ-303492,9.68,431.0,43.0,4.0,0.2009,12.0,0.3524,1.0,4.0,-22.1,0.0,1.0,1
PRJ-303493,4.01,273.0,155.1,1.0,0.7128,36.0,0.1696,1.0,1.0,21.77,0.0,3.0,1
PRJ-303494,9.22,91.0,106.9,7.0,0.2502,19.0,0.1246,1.0,3.0,-17.04,1.0,2.0,0
PRJ-303495,13.49,240.0,39.0,6.0,0.1975,31.0,0.6659,3.0,2.0,3.54,0.0,5.0,0
